,playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,nameFull
7666,hobbsjo01,1955.0,11.0,11.0,USA,PA,Philadelphia,,,,,,,John,Hobbs,John Douglas,190.0,75.0,R,L,1981-08-31,1981-09-24,hobbj101,hobbsjo01,John Hobbs
7667,hoblidi01,1888.0,10.0,26.0,USA,WV,Waverly,1962.0,11.0,14.0,USA,WV,Parkersburg,Dick,Hoblitzell,Richard Carleton,172.0,72.0,L,R,1908-09-05,1918-06-07,hobld101,hoblidi01,Dick Hoblitzell
7668,hobsobu01,1951.0,8.0,17.0,USA,AL,Tuscaloosa,,,,,,,Butch,Hobson,Clell Lavern,193.0,73.0,R,R,1975-09-07,1982-08-03,hobsb101,hobsobu01,Butch Hobson
7669,hochelu01,1983.0,9.0,15.0,USA,CO,Denver,,,,,,,Luke,Hochevar,Luke Anthony,225.0,77.0,R,R,2007-09-08,2015-10-04,hochl001,hochelu01,Luke Hochevar
7670,hochha01,1887.0,1.0,9.0,USA,DE,Woodside,1981.0,10.0,26.0,USA,DE,Lewes,Harry,Hoch,Harry Keller,165.0,70.0,R,R,1908-04-16,1915-06-24,hochh101,hochha01,Harry Hoch
7671,hockech01,1950.0,12.0,15.0,USA,WI,La Crosse,,,,,,,Chuck,Hockenbery,Charles Marion,195.0,73.0,B,R,1975-07-04,1975-09-15,hockc101,hockech01,Chuck Hockenbery
7672,hocked01,1899.0,3.0,27.0,USA,OH,Franklin Furnace,1963.0,11.0,21.0,USA,OH,Portsmouth,Ed,Hock,Edward Francis,165.0,70.0,L,L,1920-07-08,1924-06-01,hocke101,hocked01,Ed Hock
7673,hockege01,1908.0,4.0,7.0,USA,MS,Perth,1974.0,1.0,20.0,USA,FL,Plantation,George,Hockette,George Edward,174.0,72.0,L,L,1934-09-17,1935-08-05,hockg101,hockege01,George Hockette
7674,hockeor01,1909.0,9.0,29.0,USA,IN,Amboy,1969.0,3.0,23.0,USA,CA,Torrance,Oris,Hockett,Oris Leon,182.0,69.0,L,R,1938-09-04,1945-09-07,hocko101,hockeor01,Oris Hockett
7675,hockide01,1970.0,4.0,2.0,USA,CA,Torrance,,,,,,,Denny,Hocking,Dennis Lee,180.0,70.0,B,R,1993-09-10,2005-09-28,hockd001,hockide01,Denny Hocking
7676,hodapjo01,1905.0,9.0,26.0,USA,OH,Cincinnati,1980.0,6.0,14.0,USA,OH,Cincinnati,Johnny,Hodapp,Urban John,185.0,72.0,R,R,1925-08-19,1933-09-23,hodaj101,hodapjo01,Johnny Hodapp
7677,hoderme01,1923.0,6.0,24.0,USA,OH,Mount Carmel,2001.0,5.0,21.0,USA,OH,Mount Carmel,Mel,Hoderlein,Melvin Anthony,185.0,70.0,B,R,1951-08-16,1954-06-06,hodem101,hoderme01,Mel Hoderlein
7678,hodesch01,1848.0,,,USA,NY,New York,1875.0,2.0,14.0,USA,NY,Brooklyn,Charlie,Hodes,Charles,175.0,71.0,,R,1871-05-08,1874-07-13,hodec101,hodesch01,Charlie Hodes
7679,hodgebe01,1917.0,5.0,25.0,USA,TN,Knoxville,2001.0,1.0,8.0,USA,TN,Knoxville,Bert,Hodges,Edward Burton,170.0,71.0,L,R,1942-04-14,1942-04-26,hodgb101,hodgebe01,Bert Hodges
7680,hodgeed01,1958.0,4.0,19.0,USA,CA,Bellflower,,,,,,,Ed,Hodge,Ed Oliver,192.0,74.0,L,L,1984-05-01,1984-09-28,hodge001,hodgeed01,Ed Hodge
7681,hodgegi01,1924.0,4.0,4.0,USA,IN,Princeton,1972.0,4.0,2.0,USA,FL,West Palm Beach,Gil,Hodges,Gilbert Raymond,200.0,73.0,R,R,1943-10-03,1963-05-05,hodgg101,hodgegi01,Gil Hodges
7682,hodgego01,1944.0,4.0,3.0,USA,NC,Rutherfordton,2007.0,5.0,13.0,USA,NC,Saluda,Gomer,Hodge,Harold Morris,185.0,74.0,B,R,1971-04-06,1971-09-26,hodgg102,hodgego01,Gomer Hodge
7683,hodgeke01,1973.0,6.0,24.0,USA,TX,Houston,,,,,,,Kevin,Hodges,Kevin Jon,200.0,76.0,R,R,2000-04-24,2000-09-30,hodgk001,hodgeke01,Kevin Hodges
7684,hodgero01,1949.0,6.0,22.0,USA,VA,Rocky Mount,,,,,,,Ron,Hodges,Ronald Wray,185.0,73.0,L,R,1973-06-13,1984-09-30,hodgr001,hodgero01,Ron Hodges
7685,hodgesh01,1893.0,7.0,6.0,USA,AL,Clayton,1967.0,12.0,31.0,USA,FL,Fort Walton Beach,Shovel,Hodge,Clarence Clemet,190.0,76.0,L,R,1920-09-06,1922-09-05,hodgs101,hodgesh01,Shovel Hodge
7686,hodgetr01,1978.0,6.0,29.0,USA,TX,Houston,,,,,,,Trey,Hodges,Trey Alan,187.0,75.0,R,R,2002-09-10,2003-09-27,hodgt001,hodgetr01,Trey Hodges
7687,hodgira01,1915.0,2.0,10.0,USA,NC,Greensboro,2011.0,10.0,4.0,USA,NC,Burlington,Ralph,Hodgin,Elmer Ralph,167.0,70.0,L,R,1939-04-19,1948-10-03,hodgr101,hodgira01,Ralph Hodgin
7688,hodgspa01,1960.0,4.0,14.0,CAN,QC,Montreal,,,,,,,Paul,Hodgson,Paul Joseph Denis,190.0,74.0,R,R,1980-08-31,1980-10-05,hodgp101,hodgspa01,Paul Hodgson
7689,hodkeel01,1917.0,11.0,3.0,USA,OH,Lorain,2005.0,8.0,30.0,USA,OH,Lorain,Eli,Hodkey,Aloysius Joseph,185.0,76.0,L,L,1946-09-12,1946-09-28,hodke101,hodkeel01,Eli Hodkey
7690,hodnech01,1860.0,,,USA,IA,Dubuque,1890.0,4.0,25.0,USA,MO,St. Louis,Charlie,Hodnett,Charles,,,,,1883-05-03,1884-07-03,hodnc101,hodnech01,Charlie Hodnett
7691,hodsoge01,1868.0,6.0,,USA,PA,,1924.0,1.0,9.0,USA,CA,San Rafael,George,Hodson,George S.,150.0,67.0,R,R,1894-08-09,1895-05-22,hodsg101,hodsoge01,George Hodson
7692,hoeftbi01,1932.0,5.0,17.0,USA,WI,Oshkosh,2010.0,3.0,16.0,USA,MI,Canadian Lakes,Billy,Hoeft,William Frederick,180.0,75.0,L,L,1952-04-18,1966-09-25,hoefb101,hoeftbi01,Billy Hoeft
7693,hoelsar01,1882.0,9.0,30.0,USA,MO,St. Louis,1954.0,8.0,3.0,USA,MO,St. Louis,Art,Hoelskoetter,Arthur William,,74.0,R,R,1905-09-10,1908-10-03,hoela101,hoelsar01,Art Hoelskoetter
7694,hoernjo01,1936.0,11.0,12.0,USA,IA,Dubuque,1996.0,10.0,4.0,USA,MO,Hermann,Joe,Hoerner,Joseph Walter,200.0,73.0,R,L,1963-09-27,1977-08-05,hoerj101,hoernjo01,Joe Hoerner
7695,hoersle01,1917.0,8.0,11.0,USA,PA,Philadelphia,2000.0,2.0,18.0,USA,NJ,Maple Shade,Lefty,Hoerst,Frank Joseph,192.0,75.0,L,L,1940-04-26,1947-09-21,hoerl101,hoersle01,Lefty Hoerst
7696,hoeslj01,1990.0,3.0,5.0,USA,DC,Washington,,,,,,,L. J.,Hoes,Jerome O'Bryan,200.0,72.0,R,R,2012-09-25,2015-07-23,hoesl001,hoeslj01,L. J. Hoes
7697,hoeyfr99,1865.0,1.0,21.0,USA,NY,New York,1933.0,12.0,7.0,France,,Paris,Fred,Hoey,Frederick Chamberlain,,,,,,,hoeyf801,hoeyfr99,Fred Hoey
7698,hoeyja01,1881.0,11.0,10.0,USA,MA,Watertown,1947.0,11.0,14.0,USA,CT,Waterbury,Jack,Hoey,John Bernard,185.0,69.0,L,L,1906-06-27,1908-10-07,hoeyj101,hoeyja01,Jack Hoey
7699,hoeyja02,1982.0,12.0,30.0,USA,NJ,Trenton,,,,,,,Jim,Hoey,James Urban,205.0,78.0,R,R,2006-08-23,2011-09-26,hoeyj001,hoeyja02,Jim Hoey
7700,hoffch01,1891.0,5.0,8.0,USA,NY,Ossining,1998.0,9.0,17.0,USA,FL,Daytona Beach,Red,Hoff,Chester Cornelius,162.0,69.0,L,L,1911-09-06,1915-10-02,hoffr102,hoffre01,Red Hoff
7701,hoffebi01,1870.0,11.0,8.0,USA,IA,Cedar Rapids,1959.0,7.0,21.0,USA,IA,Cedar Rapids,Bill,Hoffer,William Leopold,155.0,69.0,R,R,1895-04-26,1901-07-04,hoffb102,hoffebi01,Bill Hoffer
7702,hoffest01,1913.0,1.0,27.0,USA,IN,Logansport,1994.0,3.0,7.0,USA,IN,Valparaiso,Stew,Hofferth,Stewart Edward,195.0,74.0,R,R,1944-04-19,1946-06-15,hoffs101,hoffest01,Stew Hofferth
7703,hoffmbi01,1918.0,3.0,3.0,USA,PA,Philadelphia,2004.0,5.0,14.0,USA,PA,Roxborough,Bill,Hoffman,William Joseph,170.0,69.0,L,L,1939-08-13,1939-08-26,hoffb101,hoffmbi01,Bill Hoffman
7704,hoffmda01,1880.0,3.0,2.0,USA,CT,Canton,1922.0,3.0,14.0,USA,CT,Manchester,Danny,Hoffman,Daniel John,175.0,69.0,L,L,1903-04-20,1911-05-25,hoffd101,hoffmda01,Danny Hoffman
7705,hoffmdu01,1904.0,1.0,28.0,USA,IL,Freeburg,1962.0,12.0,6.0,USA,IL,Belleville,Dutch,Hoffman,Clarence Casper,175.0,72.0,R,R,1929-04-23,1929-10-06,hoffd102,hoffmdu01,Dutch Hoffman
7706,hoffmfr01,,,,USA,TX,Houston,,,,,,,Frank,Hoffman,Frank J.,163.0,69.0,,R,1888-08-13,1888-10-10,hofff101,hoffmfr01,Frank Hoffman
7707,hoffmgl01,1958.0,7.0,7.0,USA,CA,Orange,,,,,,,Glenn,Hoffman,Glenn Edward,175.0,73.0,R,R,1980-04-12,1989-09-23,hoffg001,hoffmgl01,Glenn Hoffman
7708,hoffmgu01,1956.0,7.0,9.0,USA,IL,Ottawa,,,,,,,Guy,Hoffman,Guy Alan,175.0,69.0,L,L,1979-07-04,1988-09-21,hoffg002,hoffmgu01,Guy Hoffman
7709,hoffmhi01,1853.0,,,USA,OH,Cleveland,,,,,,,Sonny,Hoffman,William A.,,,,,1879-05-10,1879-07-19,hoffh101,hoffmhi01,Sonny Hoffman
7710,hoffmiz01,1875.0,1.0,5.0,USA,NJ,Bridgeport,1942.0,11.0,13.0,USA,PA,Philadelphia,Izzy,Hoffman,Harry Camp,160.0,69.0,L,L,1904-04-14,1907-10-05,hoffi101,hoffmiz01,Izzy Hoffman
7711,hoffmja01,1984.0,8.0,20.0,USA,MN,New Ulm,,,,,,,Jamie,Hoffmann,Jamie Richard,235.0,75.0,R,R,2009-05-22,2011-04-14,hoffj001,hoffmja01,Jamie Hoffmann
7712,hoffmje01,1872.0,6.0,,USA,OH,Toledo,1933.0,1.0,13.0,USA,IA,Des Moines,Jesse,Hoffmeister,Jesse H.,,,,R,1897-07-24,1897-10-02,hoffj102,hoffmje01,Jesse Hoffmeister
7713,hoffmjo01,1943.0,10.0,31.0,USA,SD,Aberdeen,2001.0,12.0,27.0,USA,WA,Seattle,John,Hoffman,John Edward,190.0,72.0,L,R,1964-07-30,1965-10-03,hoffj104,hoffmjo01,John Hoffman
7714,hoffmla01,1878.0,7.0,18.0,USA,IL,Chicago,1948.0,12.0,29.0,USA,IL,Chicago,Larry,Hoffman,Lawrence Charles,175.0,68.0,R,R,1901-07-04,1901-07-09,hoffl101,hoffmla01,Larry Hoffman
7715,hoffmra01,1917.0,6.0,14.0,USA,MI,Detroit,2008.0,5.0,30.0,USA,GA,Milton,Ray,Hoffman,Raymond Lamont,175.0,72.0,L,R,1942-08-30,1942-09-06,hoffr101,hoffmra01,Ray Hoffman
7716,hoffmte01,1893.0,11.0,30.0,USA,TX,San Antonio,1947.0,5.0,19.0,USA,LA,New Orleans,Tex,Hoffman,Edward Adolph,195.0,69.0,L,R,1915-07-11,1915-07-20,hofft101,hoffmte01,Tex Hoffman
7717,hoffmtr01,1967.0,10.0,13.0,USA,CA,Bellflower,,,,,,,Trevor,Hoffman,Trevor William,200.0,73.0,R,R,1993-04-06,2010-09-29,hofft001,hoffmtr01,Trevor Hoffman
7718,hoffojo01,1863.0,5.0,25.0,USA,PA,Philadelphia,1915.0,12.0,16.0,USA,PA,Philadelphia,John,Hofford,John William,168.0,72.0,,,1885-09-26,1886-07-24,hoffj101,hoffojo01,John Hofford
7719,hoffpja01,1983.0,6.0,18.0,USA,MS,Natchez,,,,,,,Jarrett,Hoffpauir,Jarrett Lee,190.0,69.0,R,R,2009-07-03,2010-10-03,hoffj002,hoffpja01,Jarrett Hoffpauir
7720,hoffpmi01,1980.0,3.0,1.0,USA,TX,Fort Worth,,,,,,,Micah,Hoffpauir,James Micah,215.0,75.0,L,L,2008-05-18,2010-10-02,hoffm001,hoffpmi01,Micah Hoffpauir
7721,hofmabo01,1925.0,10.0,5.0,USA,MO,St. Louis,1994.0,4.0,5.0,USA,MO,Chesterfield,Bobby,Hofman,Robert George,160.0,70.0,R,R,1949-04-19,1957-05-05,hofmb101,hofmabo01,Bobby Hofman
7722,hofmafr01,1894.0,6.0,10.0,USA,MO,St. Louis,1964.0,11.0,19.0,USA,CA,St. Helena,Fred,Hofmann,Fred,175.0,71.0,R,R,1919-09-26,1928-09-27,hofmf101,hofmafr01,Fred Hofmann
7723,hofmaso01,1882.0,10.0,29.0,USA,MO,St. Louis,1956.0,3.0,10.0,USA,MO,St. Louis,Solly,Hofman,Arthur Frederick,160.0,72.0,R,R,1903-07-28,1916-08-25,hofms101,hofmaso01,Solly Hofman
7724,hoganed01,1862.0,4.0,6.0,USA,MO,St. Louis,1932.0,1.0,22.0,USA,CA,Yucaipa,Eddie,Hogan,Robert Edward,153.0,67.0,R,,1882-07-05,1882-07-05,hogae101,hoganed01,Eddie Hogan
7725,hoganed02,1862.0,2.0,,USA,IL,,1923.0,3.0,17.0,USA,IL,Chicago,Mortimer,Hogan,Mortimer Edward,,,R,R,1884-09-27,1888-10-17,hogam102,hoganed02,Mortimer Hogan
7726,hogange01,1885.0,9.0,25.0,USA,OH,Marion,1922.0,2.0,22.0,USA,OK,Bartlesville,George,Hogan,George Augustine,160.0,72.0,R,R,1914-04-18,1914-05-06,hogag101,hogange01,George Hogan
7727,hoganha01,1876.0,11.0,1.0,USA,NY,Syracuse,1934.0,1.0,24.0,USA,NY,Syracuse,Harry,Hogan,Harry Sweet,,,,,1901-08-13,1901-08-13,hogah101,hoganha01,Harry Hogan
7728,hoganke01,1902.0,10.0,9.0,USA,OH,Cleveland,1980.0,1.0,2.0,USA,OH,Cleveland,Kenny,Hogan,Kenneth Timothy,145.0,69.0,L,R,1921-10-02,1924-05-30,hogak101,hoganke01,Kenny Hogan
7729,hoganma01,1869.0,10.0,25.0,United Kingdom,West Midlands,Wednesbury,1923.0,8.0,15.0,USA,OH,Youngstown,Marty,Hogan,Martin F.,145.0,68.0,R,R,1894-08-06,1895-04-24,hogam101,hoganma01,Marty Hogan
7730,hogansh01,1906.0,3.0,21.0,USA,MA,Somerville,1967.0,4.0,7.0,USA,MA,Boston,Shanty,Hogan,James Francis,240.0,73.0,R,R,1925-06-23,1937-06-13,hogas101,hogansh01,Shanty Hogan
7731,hoganwi01,1884.0,9.0,14.0,USA,CA,North San Juan,1974.0,9.0,28.0,USA,CA,San Jose,Willie,Hogan,William Henry,175.0,70.0,R,R,1911-04-12,1912-09-22,hogaw101,hoganwi01,Willie Hogan
7732,hoggbe01,1913.0,4.0,21.0,USA,MI,Detroit,1973.0,11.0,5.0,USA,MI,Detroit,Bert,Hogg,Wilbert George,162.0,71.0,R,R,1934-06-01,1934-06-02,hoggb103,hoggbe01,Bert Hogg
7733,hoggbi01,1881.0,9.0,11.0,USA,MI,Port Huron,1909.0,12.0,8.0,USA,LA,New Orleans,Bill,Hogg,William Johnston,200.0,72.0,R,R,1905-04-25,1908-10-02,hoggb101,hoggbi01,Bill Hogg
7734,hoggbr01,1889.0,3.0,26.0,USA,GA,Buena Vista,1935.0,4.0,2.0,USA,GA,Buena Vista,Brad,Hogg,Carter Bradley,185.0,72.0,R,R,1911-09-01,1919-09-27,hoggb102,hoggbr01,Brad Hogg
7735,hogrige01,1869.0,3.0,17.0,USA,OH,Cincinnati,1961.0,1.0,26.0,USA,WI,Appleton,George,Hogriever,George C.,160.0,68.0,R,R,1895-04-24,1901-09-13,hogrg101,hogrige01,George Hogriever
7736,hogsech01,1903.0,11.0,2.0,USA,KS,Brownell,2001.0,7.0,17.0,USA,KS,Hays,Chief,Hogsett,Elon Chester,190.0,72.0,L,L,1929-09-18,1944-06-03,hogsc101,hogsech01,Chief Hogsett
7737,hoguebo01,1921.0,4.0,5.0,USA,FL,Miami,1987.0,12.0,22.0,USA,FL,Miami,Bobby,Hogue,Robert Clinton,195.0,70.0,R,R,1948-04-24,1952-09-27,hogub101,hoguebo01,Bobby Hogue
7738,hogueca01,1927.0,10.0,24.0,USA,OH,Dayton,2005.0,8.0,5.0,USA,OH,Kettering,Cal,Hogue,Calvin Grey,185.0,72.0,R,R,1952-07-15,1954-04-24,hoguc101,hogueca01,Cal Hogue
7739,hohmabi01,1903.0,11.0,27.0,USA,MD,Brooklyn,1968.0,10.0,29.0,USA,MD,Baltimore,Bill,Hohman,William Henry,178.0,72.0,R,R,1927-08-24,1927-09-30,hohmb101,hohmabi01,Bill Hohman
7740,hohnhed01,1885.0,1.0,31.0,USA,KY,Covington,1916.0,3.0,28.0,USA,KY,Covington,Eddie,Hohnhorst,Edward Hicks,175.0,73.0,L,L,1910-09-10,1912-05-23,hohne101,hohnhed01,Eddie Hohnhorst
7741,hoilech01,1965.0,3.0,20.0,USA,OH,Bowling Green,,,,,,,Chris,Hoiles,Christopher Allen,195.0,72.0,R,R,1989-04-25,1998-09-27,hoilc001,hoilech01,Chris Hoiles
7742,holadbr01,1987.0,11.0,19.0,USA,TX,Dallas,,,,,,,Bryan,Holaday,John Bryan,205.0,72.0,R,R,2012-06-06,2015-10-04,holab001,holadbr01,Bryan Holaday
7743,holbeaa01,1973.0,1.0,9.0,USA,CA,Torrance,,,,,,,Aaron,Holbert,Aaron Keith,160.0,72.0,R,R,1996-04-14,2005-10-02,holba001,holbeaa01,Aaron Holbert
7744,holbebi01,1855.0,3.0,14.0,USA,MD,Baltimore,1935.0,3.0,20.0,USA,MD,Laurel,Bill,Holbert,William Henry,197.0,,R,R,1876-09-05,1888-07-12,holbb101,holbebi01,Bill Holbert
7745,holbera01,1970.0,9.0,25.0,USA,CA,Torrance,,,,,,,Ray,Holbert,Ray Arthur,170.0,72.0,R,R,1994-05-02,2000-06-18,holbr001,holbera01,Ray Holbert
7746,holbowa01,1913.0,11.0,30.0,USA,NY,New York,1986.0,7.0,14.0,USA,FL,Fort Lauderdale,Wally,Holborow,Walter Albert,187.0,71.0,R,R,1944-09-27,1948-10-02,holbw101,holbowa01,Wally Holborow
7747,holbrsa01,1910.0,7.0,17.0,USA,MS,Meridian,1991.0,4.0,10.0,USA,MS,Jackson,Sammy,Holbrook,James Marbury,189.0,71.0,R,R,1935-04-25,1935-09-29,holbs101,holbrsa01,Sammy Holbrook
7748,holcoke01,1918.0,8.0,23.0,USA,NC,Burnsville,2010.0,3.0,15.0,USA,NC,Weaverville,Ken,Holcombe,Kenneth Edward,169.0,71.0,R,R,1945-04-27,1953-05-10,holck101,holcoke01,Ken Holcombe
7749,holdebi01,1889.0,9.0,7.0,USA,AL,Birmingham,1971.0,9.0,14.0,USA,FL,Pensacola,Bill,Holden,William Paul,170.0,72.0,R,R,1913-09-11,1914-09-25,holdb101,holdebi01,Bill Holden
7750,holdejo01,1913.0,6.0,4.0,USA,PA,St. Clair,1996.0,5.0,10.0,USA,PA,St. Clair,Joe,Holden,Joseph Francis,175.0,68.0,L,R,1934-06-14,1936-04-21,holdj102,holdejo01,Joe Holden
7751,holdrda01,1969.0,2.0,5.0,USA,MI,Wayne,,,,,,,David,Holdridge,David Allen,190.0,75.0,R,R,1998-08-08,1998-09-27,holdd001,holdrda01,David Holdridge
7752,holdsfr01,1952.0,5.0,29.0,USA,MI,Detroit,,,,,,,Fred,Holdsworth,Frederick William,190.0,73.0,R,R,1972-07-27,1980-09-21,holdf101,holdsfr01,Fred Holdsworth
7753,holdsji01,1850.0,7.0,14.0,USA,NY,New York,1918.0,3.0,22.0,USA,NY,New York,Jim,Holdsworth,James,,,R,R,1872-05-14,1884-06-09,holdj101,holdsji01,Jim Holdsworth
7754,holdzjo01,1987.0,10.0,19.0,USA,CA,Pasadena,,,,,,,John,Holdzkom,John Stephen,245.0,81.0,R,R,2014-09-02,2014-09-27,holdj001,holdzjo01,John Holdzkom
7755,holkewa01,1892.0,12.0,25.0,USA,MO,St. Louis,1954.0,10.0,12.0,USA,MO,St. Louis,Walter,Holke,Walter Henry,185.0,73.0,B,L,1914-10-06,1925-09-23,holkw101,holkewa01,Walter Holke
7756,hollaal01,1952.0,8.0,16.0,USA,VA,Roanoke,,,,,,,Al,Holland,Alfred Willis,207.0,71.0,R,L,1977-09-05,1987-08-09,holla001,hollaal01,Al Holland
7757,hollabi01,1896.0,11.0,22.0,USA,NY,New York,1965.0,11.0,27.0,USA,NY,New York,Bill,Hollahan,William James,165.0,68.0,R,R,1920-09-27,1920-10-03,hollb104,hollabi01,Bill Hollahan
7758,hollabi02,1915.0,6.0,4.0,USA,NC,Varina,1997.0,4.0,5.0,USA,NC,Goldsboro,Bill,Holland,William David,190.0,73.0,L,L,1939-09-17,1939-09-26,hollb105,hollabi02,Bill Holland
7759,hollade01,1986.0,10.0,9.0,USA,OH,Newark,,,,,,,Derek,Holland,Derek Lane,205.0,74.0,B,L,2009-04-22,2015-10-01,holld003,hollade01,Derek Holland
7760,holladu01,1903.0,10.0,12.0,USA,NC,Middlesex,1967.0,6.0,16.0,USA,NC,Lumberton,Dutch,Holland,Robert Clyde,190.0,73.0,R,R,1932-08-16,1934-08-10,holld101,holladu01,Dutch Holland
7761,hollagr01,1985.0,11.0,20.0,USA,NC,Marion,,,,,,,Greg,Holland,Gregory Scott,205.0,70.0,R,R,2010-08-02,2015-09-18,hollg001,hollagr01,Greg Holland
7762,hollama01,1988.0,8.0,26.0,USA,CA,Oakland,,,,,,,Mario,Hollands,Mario Eduardo Lemus,230.0,77.0,L,L,2014-04-01,2014-09-03,hollm003,hollama01,Mario Hollands
7763,hollamu01,1903.0,1.0,6.0,USA,VA,Franklin,1969.0,2.0,16.0,USA,VA,Winchester,Mul,Holland,Howard Arthur,185.0,76.0,R,R,1926-05-25,1929-07-29,hollm101,hollamu01,Mul Holland
7764,hollato01,1973.0,4.0,20.0,USA,OH,Dayton,,,,,,,Todd,Hollandsworth,Todd Mathew,193.0,74.0,L,L,1995-04-25,2006-09-30,hollt001,hollato01,Todd Hollandsworth
7765,hollawi01,1862.0,,,USA,DE,Georgetown,1930.0,7.0,19.0,USA,PA,Philadelphia,Will,Holland,Willard A.,180.0,70.0,,,1889-07-10,1889-10-12,hollw101,hollawi01,Will Holland
7766,holleed01,1899.0,7.0,23.0,USA,KY,Benton,1986.0,10.0,26.0,USA,KY,Paducah,Ed,Holley,Edward Edgar,195.0,73.0,R,R,1928-05-24,1934-08-08,holle101,holleed01,Ed Holley
7767,hollega01,1954.0,8.0,11.0,USA,NY,Albany,,,,,,,Gary,Holle,Gary Charles,210.0,78.0,R,L,1979-06-02,1979-06-14,hollg101,hollega01,Gary Holle
7768,hollial01,1908.0,2.0,25.0,USA,MO,St. Louis,1996.0,4.0,28.0,USA,TX,Austin,Al,Hollingsworth,Albert Wayne,174.0,72.0,L,L,1935-04-16,1946-09-22,holla101,hollial01,Al Hollingsworth
7769,hollibo01,1895.0,12.0,26.0,USA,TN,Jacksboro,1990.0,1.0,4.0,USA,TN,Knoxville,Bonnie,Hollingsworth,John Burnette,170.0,70.0,R,R,1922-05-30,1928-07-18,hollb102,hollibo01,Bonnie Hollingsworth
7770,hollibu01,1867.0,2.0,8.0,USA,MO,St. Louis,1910.0,2.0,15.0,USA,OH,Cincinnati,Bug,Holliday,James Wear,151.0,71.0,R,R,1889-04-17,1898-06-30,hollb103,hollibu01,Bug Holliday
7771,hollica01,1896.0,7.0,9.0,USA,CA,Dixon,1962.0,7.0,18.0,USA,CA,Santa Rosa,Carl,Holling,Carl Theodore,172.0,73.0,R,R,1921-04-19,1922-09-21,hollc102,hollica01,Carl Holling
7772,hollida01,1966.0,5.0,25.0,USA,NY,Buffalo,,,,,,,Dave,Hollins,David Michael,195.0,73.0,B,R,1990-04-12,2002-09-25,holld001,hollida01,Dave Hollins
7773,hollida02,1974.0,6.0,12.0,USA,CA,Fairfield,,,,,,,Damon,Hollins,Damon Jamall,180.0,71.0,R,L,1998-04-24,2006-10-01,holld002,hollida02,Damon Hollins
7774,holliho01,1853.0,1.0,17.0,USA,DC,Washington,1926.0,10.0,6.0,USA,DC,Washington,Holly,Hollingshead,John Samuel,,,,,1872-04-20,1875-06-09,hollh101,holliho01,Holly Hollingshead
7775,hollije01,1970.0,1.0,27.0,USA,TX,Conroe,2009.0,7.0,9.0,USA,TX,Polk County,Jessie,Hollins,Jessie Edward,190.0,75.0,R,R,1992-09-19,1992-09-28,hollj001,hollije01,Jessie Hollins
7776,hollijo01,1870.0,5.0,3.0,USA,IL,Chicago,1969.0,8.0,19.0,USA,IL,Chicago,John,Hollison,John Henry,162.0,68.0,R,L,1892-08-13,1892-08-13,hollj103,hollijo01,John Hollison
7777,hollima01,1980.0,1.0,15.0,USA,OK,Stillwater,,,,,,,Matt,Holliday,Matthew Thomas,250.0,76.0,R,R,2004-04-16,2015-10-04,hollm001,hollima01,Matt Holliday
7778,hollimi01,1982.0,6.0,14.0,USA,TX,Dallas,,,,,,,Michael,Hollimon,Michael Travis,195.0,73.0,B,R,2008-06-09,2008-07-06,hollm002,hollimi01,Michael Hollimon
7779,hollmst01,1926.0,1.0,2.0,USA,TX,Fredericksburg,1981.0,12.0,4.0,USA,TX,San Antonio,Stan,Hollmig,Stanley Ernest,190.0,74.0,R,R,1949-04-19,1951-09-26,holls101,hollmst01,Stan Hollmig
7780,hollobo01,1923.0,3.0,7.0,USA,GA,Thomaston,1987.0,5.0,1.0,USA,GA,Athens,Bobo,Holloman,Alva Lee,207.0,74.0,R,R,1953-04-18,1953-07-19,hollb101,hollobo01,Bobo Holloman
7781,holloch01,1896.0,6.0,11.0,USA,MO,St. Louis,1940.0,8.0,14.0,USA,MO,Frontenac,Charlie,Hollocher,Charles Jacob,154.0,67.0,L,R,1918-04-16,1924-08-20,hollc101,holloch01,Charlie Hollocher
7782,holloji01,1908.0,9.0,22.0,USA,LA,Plaquemine,1997.0,4.0,15.0,USA,LA,Baton Rouge,Jim,Holloway,James Madison,165.0,73.0,R,R,1929-05-17,1929-07-17,hollj101,holloji01,Jim Holloway
7783,holloke01,1897.0,8.0,8.0,USA,GA,Thomas County,1968.0,9.0,25.0,USA,GA,Thomasville,Ken,Holloway,Kenneth Eugene,185.0,72.0,R,R,1922-08-27,1930-09-19,hollk101,holloke01,Ken Holloway
7784,hollyed01,1879.0,7.0,6.0,USA,IL,Chicago,1973.0,11.0,27.0,USA,PA,Williamsport,Ed,Holly,Edward William,165.0,70.0,R,R,1906-07-18,1915-06-06,holle102,hollyed01,Ed Holly
7785,hollyje01,1953.0,3.0,1.0,USA,CA,San Pedro,,,,,,,Jeff,Holly,Jeffrey Owen,210.0,77.0,L,L,1977-05-01,1979-04-28,hollj102,hollyje01,Jeff Holly
7786,holmabr01,1965.0,1.0,25.0,USA,CO,Denver,,,,,,,Brian,Holman,Brian Scott,185.0,76.0,R,R,1988-06-25,1991-09-22,holmb001,holmabr01,Brian Holman
